100; 0.000920; 0.199047

111; 0.000500; 0.202642

122; 0.016652; 0.222325

133; 0.001674; 0.207694

144; 0.002552; 0.199525

155; 0.000545; 0.181652

166; 0.002352; 0.199023

177; 0.001964; 0.201093

188; 0.005489; 0.218793

199; 0.000320; 0.194216

210; 0.002630; 0.209439

221; 0.001769; 0.207501

232; 0.006300; 0.203640

243; 0.000866; 0.198710

254; 0.002436; 0.197918

265; 0.007372; 0.206589

276; 0.001465; 0.198106

287; 0.007996; 0.202610

298; 0.003753; 0.190233

309; 0.001065; 0.180757

320; 0.002401; 0.197944

331; 0.003774; 0.193742

342; 0.000771; 0.194812

353; 0.010873; 0.219365

364; 0.005685; 0.206324

375; 0.013861; 0.227933

386; 0.000973; 0.192563

397; 0.000780; 0.182746

408; 0.002560; 0.207155

419; 0.006817; 0.210530

430; 0.008474; 0.211874

441; 0.005103; 0.204414

452; 0.006689; 0.201448

463; 0.002039; 0.201794

474; 0.004856; 0.206281

485; 0.003259; 0.198004

496; 0.025035; 0.245308

507; 0.009416; 0.209024

518; 0.001177; 0.206594

529; 0.001018; 0.180715

540; 0.002607; 0.196089

551; 0.005202; 0.194720

562; 0.002466; 0.198859

573; 0.004340; 0.207851

584; 0.005369; 0.211313

595; 0.027793; 0.236198

606; 0.000925; 0.196562

617; 0.002523; 0.209952

628; 0.006271; 0.209117

639; 0.010882; 0.210249

650; 0.014383; 0.226543

661; 0.000165; 0.182571

672; 0.000550; 0.189241

683; 0.005390; 0.202630

694; 0.018445; 0.227371

705; 0.002036; 0.201644

716; 0.001423; 0.202087

727; 0.003297; 0.206006

738; 0.000212; 0.191889

749; 0.009741; 0.211460

760; 0.006681; 0.197689

771; 0.008511; 0.219339

782; 0.003925; 0.216130

793; 0.002142; 0.189007

804; 0.008703; 0.220659

815; 0.004885; 0.208664

826; 0.002416; 0.201477

837; 0.004823; 0.203746

848; 0.000399; 0.194490

859; 0.001364; 0.199828

870; 0.000889; 0.199515

881; 0.002012; 0.194793

892; 0.009784; 0.208909

903; 0.002673; 0.188914

914; 0.001973; 0.188343

925; 0.005634; 0.217386

936; 0.004070; 0.209603

947; 0.005019; 0.200673

958; 0.028874; 0.235180

969; 0.001017; 0.188087

980; 0.002477; 0.188380

991; 0.001302; 0.201157

1002; 0.005593; 0.205205

1013; 0.001134; 0.197417

1024; 0.001387; 0.198618

1035; 0.004074; 0.192749

1046; 0.000379; 0.185523

1057; 0.006194; 0.206998

1068; 0.014108; 0.225994

1079; 0.000307; 0.183341

1090; 0.000757; 0.177850

1101; 0.004229; 0.199016

1112; 0.005573; 0.210161

1123; 0.000964; 0.189810

1134; 0.000427; 0.193017

1145; 0.000791; 0.198490

1156; 0.002682; 0.214209

1167; 0.002264; 0.209538

1178; 0.002171; 0.202850

1189; 0.005527; 0.193268

1.984217 t 0.005472 deviazione 9.949874 radice
0.004763 -/+ 0.001091 ---> Intervallo di Confidenza ( 0.005854 , 0.003672 )
1.984217 t 0.012564 deviazione 9.949874 radice
0.202885 -/+ 0.002506 ---> Intervallo di Confidenza ( 0.205390 , 0.200379 )
