100; 0.000005; 0.193874

111; 0.000290; 0.206232

122; 0.000449; 0.193420

133; 0.000000; 0.205847

144; 0.000229; 0.207292

155; 0.000000; 0.183766

166; 0.000000; 0.190422

177; 0.000040; 0.200501

188; 0.000571; 0.215934

199; 0.000000; 0.203134

210; 0.000047; 0.201198

221; 0.000176; 0.195503

232; 0.000731; 0.193775

243; 0.000054; 0.197926

254; 0.000009; 0.198959

265; 0.000000; 0.198740

276; 0.000000; 0.188809

287; 0.000041; 0.196237

298; 0.000000; 0.187089

309; 0.000000; 0.179478

320; 0.000386; 0.191843

331; 0.000529; 0.182267

342; 0.000035; 0.199616

353; 0.000703; 0.200259

364; 0.000715; 0.204930

375; 0.000108; 0.211841

386; 0.000000; 0.184871

397; 0.000001; 0.188421

408; 0.000897; 0.211763

419; 0.000000; 0.203995

430; 0.001472; 0.204803

441; 0.000000; 0.197280

452; 0.000000; 0.190450

463; 0.000250; 0.198055

474; 0.000000; 0.200339

485; 0.000000; 0.195049

496; 0.000739; 0.216357

507; 0.000410; 0.204894

518; 0.000000; 0.200688

529; 0.000307; 0.177988

540; 0.000623; 0.198717

551; 0.000015; 0.193636

562; 0.000000; 0.192126

573; 0.000125; 0.206715

584; 0.000061; 0.209106

595; 0.000421; 0.208835

606; 0.000032; 0.200093

617; 0.000104; 0.204108

628; 0.000000; 0.204793

639; 0.001094; 0.201858

650; 0.001618; 0.209222

661; 0.000004; 0.186000

672; 0.000557; 0.187853

683; 0.000251; 0.192876

694; 0.000126; 0.205817

705; 0.000040; 0.201723

716; 0.000230; 0.203333

727; 0.000000; 0.197148

738; 0.000817; 0.194436

749; 0.001421; 0.199701

760; 0.000000; 0.188378

771; 0.000032; 0.211483

782; 0.000303; 0.210668

793; 0.000025; 0.178414

804; 0.000074; 0.209366

815; 0.000264; 0.204452

826; 0.000000; 0.200088

837; 0.000059; 0.202154

848; 0.000008; 0.195459

859; 0.000161; 0.191341

870; 0.000000; 0.195961

881; 0.000135; 0.186846

892; 0.000101; 0.203998

903; 0.000190; 0.200574

914; 0.000039; 0.190111

925; 0.000028; 0.207326

936; 0.000970; 0.207854

947; 0.000000; 0.201683

958; 0.000457; 0.204375

969; 0.000066; 0.193257

980; 0.000000; 0.176398

991; 0.000000; 0.201949

1002; 0.000000; 0.200556

1013; 0.000211; 0.191787

1024; 0.000134; 0.199128

1035; 0.000031; 0.188950

1046; 0.000002; 0.195726

1057; 0.000003; 0.197082

1068; 0.000833; 0.213342

1079; 0.000000; 0.182806

1090; 0.000000; 0.187721

1101; 0.000092; 0.188754

1112; 0.000112; 0.201522

1123; 0.000051; 0.194842

1134; 0.000022; 0.190675

1145; 0.000446; 0.200860

1156; 0.000000; 0.203229

1167; 0.000476; 0.213158

1178; 0.000007; 0.185662

1189; 0.000254; 0.189866

1.984217 t 0.000345 deviazione 9.949874 radice
0.000223 -/+ 0.000069 ---> Intervallo di Confidenza ( 0.000292 , 0.000154 )
1.984217 t 0.008857 deviazione 9.949874 radice
0.197897 -/+ 0.001766 ---> Intervallo di Confidenza ( 0.199664 , 0.196131 )
