100; 0.044450; 0.233137

111; 0.083425; 0.282828

122; 0.104848; 0.306576

133; 0.071402; 0.274313

144; 0.070862; 0.271667

155; 0.040321; 0.225323

166; 0.131381; 0.330570

177; 0.082500; 0.272206

188; 0.228101; 0.436482

199; 0.082372; 0.284091

210; 0.053296; 0.255291

221; 0.273556; 0.473314

232; 0.057571; 0.248933

243; 0.046553; 0.242479

254; 0.113917; 0.315812

265; 0.205332; 0.411101

276; 0.065495; 0.268322

287; 0.135084; 0.336969

298; 0.094966; 0.292822

309; 0.030316; 0.221983

320; 0.105831; 0.305528

331; 0.127261; 0.311190

342; 0.052372; 0.252124

353; 0.287612; 0.491810

364; 0.080061; 0.281163

375; 0.081565; 0.288748

386; 0.089356; 0.293544

397; 0.102332; 0.295417

408; 0.049236; 0.253045

419; 0.130434; 0.331327

430; 0.068353; 0.276708

441; 0.031933; 0.232368

452; 0.060676; 0.251264

463; 0.144288; 0.348219

474; 0.089866; 0.290159

485; 0.088007; 0.282970

496; 0.649880; 0.865598

507; 0.136442; 0.342878

518; 0.063257; 0.262333

529; 0.063371; 0.247484

540; 0.152378; 0.353588

551; 0.067933; 0.260336

562; 0.085305; 0.281297

573; 0.063682; 0.256484

584; 0.113429; 0.313113

595; 0.197623; 0.405195

606; 0.091139; 0.290065

617; 0.080480; 0.284845

628; 0.060536; 0.267748

639; 0.081388; 0.274896

650; 0.066026; 0.265961

661; 0.111122; 0.307409

672; 0.042068; 0.233522

683; 0.084240; 0.277835

694; 0.370818; 0.573315

705; 0.111903; 0.313140

716; 0.059925; 0.248465

727; 0.080602; 0.287512

738; 0.089284; 0.289272

749; 0.066503; 0.263178

760; 0.044108; 0.226599

771; 0.161657; 0.369627

782; 0.162251; 0.375929

793; 0.024293; 0.210912

804; 0.131391; 0.335795

815; 0.099758; 0.294149

826; 0.069060; 0.264974

837; 0.073916; 0.271765

848; 0.063602; 0.255505

859; 0.126544; 0.324733

870; 0.050300; 0.245418

881; 0.034278; 0.222465

892; 0.129334; 0.332688

903; 0.053988; 0.244915

914; 0.201539; 0.399540

925; 0.050667; 0.251203

936; 0.053771; 0.252844

947; 0.114914; 0.309481

958; 0.241676; 0.448595

969; 0.120477; 0.321563

980; 0.035645; 0.220316

991; 0.027990; 0.236036

1002; 0.210418; 0.413452

1013; 0.082632; 0.279354

1024; 0.066261; 0.257370

1035; 0.105860; 0.308181

1046; 0.106434; 0.308899

1057; 0.040472; 0.234660

1068; 0.599307; 0.813617

1079; 0.032419; 0.216130

1090; 0.040552; 0.230353

1101; 0.066495; 0.260039

1112; 0.065670; 0.257632

1123; 0.080010; 0.278164

1134; 0.097453; 0.292450

1145; 0.034016; 0.223437

1156; 0.086908; 0.295976

1167; 0.115272; 0.322092

1178; 0.039986; 0.233005

1189; 0.051523; 0.242455

1.984217 t 0.095348 deviazione 9.949874 radice
0.105871 -/+ 0.019014 ---> Intervallo di Confidenza ( 0.124886 , 0.086857 )
1.984217 t 0.099387 deviazione 9.949874 radice
0.304176 -/+ 0.019820 ---> Intervallo di Confidenza ( 0.323996 , 0.284356 )
