100; 0.000400; 0.200582

111; 0.000223; 0.201494

122; 0.000257; 0.199781

133; 0.000094; 0.202550

144; 0.000755; 0.197341

155; 0.000064; 0.191316

166; 0.000189; 0.199323

177; 0.000212; 0.198540

188; 0.000164; 0.204426

199; 0.000363; 0.200158

210; 0.000227; 0.197533

221; 0.000305; 0.197047

232; 0.000364; 0.197394

243; 0.000309; 0.198311

254; 0.000101; 0.198736

265; 0.000219; 0.200287

276; 0.000136; 0.197994

287; 0.000253; 0.199974

298; 0.000192; 0.199203

309; 0.000227; 0.202933

320; 0.000093; 0.198429

331; 0.000109; 0.197487

342; 0.000676; 0.201038

353; 0.000324; 0.204385

364; 0.000261; 0.203886

375; 0.000223; 0.204694

386; 0.000371; 0.200501

397; 0.000187; 0.201005

408; 0.000300; 0.201514

419; 0.000326; 0.198442

430; 0.000357; 0.200329

441; 0.000163; 0.199312

452; 0.000543; 0.196535

463; 0.000134; 0.198699

474; 0.000406; 0.202421

485; 0.000200; 0.198244

496; 0.000357; 0.206399

507; 0.000502; 0.204699

518; 0.000256; 0.204037

529; 0.000182; 0.199380

540; 0.000298; 0.198470

551; 0.000068; 0.197451

562; 0.000450; 0.198298

573; 0.000134; 0.198738

584; 0.000177; 0.195233

595; 0.000238; 0.204602

606; 0.000352; 0.198288

617; 0.000068; 0.198362

628; 0.000322; 0.199220

639; 0.000249; 0.196520

650; 0.000455; 0.197573

661; 0.000364; 0.201856

672; 0.000262; 0.199959

683; 0.000216; 0.200381

694; 0.000475; 0.200211

705; 0.000474; 0.201167

716; 0.000108; 0.195533

727; 0.000218; 0.202831

738; 0.000457; 0.197793

749; 0.000446; 0.203111

760; 0.000259; 0.194155

771; 0.000214; 0.204354

782; 0.000316; 0.205719

793; 0.000234; 0.200951

804; 0.000270; 0.202092

815; 0.000506; 0.207890

826; 0.000197; 0.202065

837; 0.000204; 0.199945

848; 0.000090; 0.201834

859; 0.000174; 0.200701

870; 0.000131; 0.196565

881; 0.000212; 0.199663

892; 0.000081; 0.203505

903; 0.000264; 0.196643

914; 0.000424; 0.199929

925; 0.000069; 0.204841

936; 0.000209; 0.200516

947; 0.000230; 0.202515

958; 0.000467; 0.203175

969; 0.000086; 0.193950

980; 0.000174; 0.194627

991; 0.000302; 0.204594

1002; 0.000358; 0.202672

1013; 0.000452; 0.204912

1024; 0.000041; 0.196996

1035; 0.000343; 0.195345

1046; 0.000122; 0.200451

1057; 0.000195; 0.198619

1068; 0.000288; 0.201657

1079; 0.000079; 0.194260

1090; 0.000674; 0.199143

1101; 0.000264; 0.201743

1112; 0.000437; 0.201915

1123; 0.000257; 0.202801

1134; 0.000539; 0.194799

1145; 0.000064; 0.197855

1156; 0.000734; 0.201744

1167; 0.000845; 0.198305

1178; 0.000244; 0.203352

1189; 0.000279; 0.198423

1.984217 t 0.000162 deviazione 9.949874 radice
0.000282 -/+ 0.000032 ---> Intervallo di Confidenza ( 0.000314 , 0.000250 )
1.984217 t 0.003093 deviazione 9.949874 radice
0.200072 -/+ 0.000617 ---> Intervallo di Confidenza ( 0.200688 , 0.199455 )
